idx	env	arm	t	seed	log	cmd
635	reacher	mppi_router_ds2_tauown	50	45	logs/rbD_reacher_mppi_router_ds2_tauown_t50_seed45.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
636	reacher	mppi_router_ds2_tauown	50	46	logs/rbD_reacher_mppi_router_ds2_tauown_t50_seed46.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
637	reacher	mppi_router_ds2_tauown	50	47	logs/rbD_reacher_mppi_router_ds2_tauown_t50_seed47.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
638	reacher	mppi_router_ds2_tauown	50	48	logs/rbD_reacher_mppi_router_ds2_tauown_t50_seed48.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
639	reacher	mppi_router_ds2_tauown	50	49	logs/rbD_reacher_mppi_router_ds2_tauown_t50_seed49.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
640	reacher	mppi_router_ds2_tauown	100	42	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed42.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
641	reacher	mppi_router_ds2_tauown	100	43	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed43.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
642	reacher	mppi_router_ds2_tauown	100	44	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed44.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
643	reacher	mppi_router_ds2_tauown	100	45	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed45.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
644	reacher	mppi_router_ds2_tauown	100	46	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed46.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
645	reacher	mppi_router_ds2_tauown	100	47	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed47.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
646	reacher	mppi_router_ds2_tauown	100	48	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed48.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
647	reacher	mppi_router_ds2_tauown	100	49	logs/rbD_reacher_mppi_router_ds2_tauown_t100_seed49.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
648	reacher	mppi_router_ds2_tauown	150	42	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed42.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
649	reacher	mppi_router_ds2_tauown	150	43	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed43.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
650	reacher	mppi_router_ds2_tauown	150	44	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed44.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
651	reacher	mppi_router_ds2_tauown	150	45	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed45.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
652	reacher	mppi_router_ds2_tauown	150	46	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed46.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
653	reacher	mppi_router_ds2_tauown	150	47	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed47.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
654	reacher	mppi_router_ds2_tauown	150	48	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed48.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
655	reacher	mppi_router_ds2_tauown	150	49	logs/rbD_reacher_mppi_router_ds2_tauown_t150_seed49.log	python -m surveyor.envs.reacher.eval --solver mppi --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s2.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep150.s2222.json --goal-offset 150 --eval-budget 300
656	reacher	router_ds1_tauown	25	42	logs/rbD_reacher_router_ds1_tauown_t25_seed42.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
657	reacher	router_ds1_tauown	25	43	logs/rbD_reacher_router_ds1_tauown_t25_seed43.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
658	reacher	router_ds1_tauown	25	44	logs/rbD_reacher_router_ds1_tauown_t25_seed44.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
659	reacher	router_ds1_tauown	25	45	logs/rbD_reacher_router_ds1_tauown_t25_seed45.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
660	reacher	router_ds1_tauown	25	46	logs/rbD_reacher_router_ds1_tauown_t25_seed46.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
661	reacher	router_ds1_tauown	25	47	logs/rbD_reacher_router_ds1_tauown_t25_seed47.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
662	reacher	router_ds1_tauown	25	48	logs/rbD_reacher_router_ds1_tauown_t25_seed48.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
663	reacher	router_ds1_tauown	25	49	logs/rbD_reacher_router_ds1_tauown_t25_seed49.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
664	reacher	router_ds1_tauown	50	42	logs/rbD_reacher_router_ds1_tauown_t50_seed42.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
665	reacher	router_ds1_tauown	50	43	logs/rbD_reacher_router_ds1_tauown_t50_seed43.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
666	reacher	router_ds1_tauown	50	44	logs/rbD_reacher_router_ds1_tauown_t50_seed44.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
667	reacher	router_ds1_tauown	50	45	logs/rbD_reacher_router_ds1_tauown_t50_seed45.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
668	reacher	router_ds1_tauown	50	46	logs/rbD_reacher_router_ds1_tauown_t50_seed46.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
669	reacher	router_ds1_tauown	50	47	logs/rbD_reacher_router_ds1_tauown_t50_seed47.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
670	reacher	router_ds1_tauown	50	48	logs/rbD_reacher_router_ds1_tauown_t50_seed48.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
671	reacher	router_ds1_tauown	50	49	logs/rbD_reacher_router_ds1_tauown_t50_seed49.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
672	reacher	router_ds1_tauown	100	42	logs/rbD_reacher_router_ds1_tauown_t100_seed42.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
673	reacher	router_ds1_tauown	100	43	logs/rbD_reacher_router_ds1_tauown_t100_seed43.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
674	reacher	router_ds1_tauown	100	44	logs/rbD_reacher_router_ds1_tauown_t100_seed44.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
675	reacher	router_ds1_tauown	100	45	logs/rbD_reacher_router_ds1_tauown_t100_seed45.log	python -m surveyor.envs.reacher.eval --subgoal router+surveyor --gdm-ckpt gdm_reacher_s10_s1.pt --gdm-steps 8 --accept-tau 0.106 --horizon 2 --receding-horizon 2 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
